# 50VolumeVsPrice.R; If Volume=NaN: no trade was done at this date
%	 13319
%	 4
% Key	Time	Price	Volume	
6725	2001-08-26	26.9	NaN
6726	2001-08-27	26.67	104764
6727	2001-08-28	27.17	130309
6728	2001-08-29	27.05	156137
6729	2001-08-30	26.55	101670
6730	2001-08-31	27.2	96687
6731	2001-09-01	27.2	NaN
6732	2001-09-02	27.2	NaN
6733	2001-09-03	27.2	NaN
6734	2001-09-04	26.93	118738
6735	2001-09-05	26.95	130524
6736	2001-09-06	27.58	184586
6737	2001-09-07	28.03	241995
6738	2001-09-08	28.03	NaN
6739	2001-09-09	28.03	NaN
6740	2001-09-10	27.63	0
6741	2001-09-11	27.63	NaN
6742	2001-09-12	27.63	NaN
6743	2001-09-13	27.63	NaN
6744	2001-09-14	29.76	0
6745	2001-09-15	29.76	NaN
6746	2001-09-16	29.76	NaN
6747	2001-09-17	28.81	219571
6748	2001-09-18	27.7	194296
6749	2001-09-19	26.72	306432
6750	2001-09-20	26.59	192716
6751	2001-09-21	25.97	182640
6752	2001-09-22	25.97	NaN
6753	2001-09-23	25.97	NaN
6754	2001-09-24	22.01	199344
6755	2001-09-25	21.81	90612
6756	2001-09-26	22.38	90612
6757	2001-09-27	22.74	117064
6758	2001-09-28	23.43	138868
6759	2001-09-29	23.43	NaN
6760	2001-09-30	23.43	NaN
6761	2001-10-01	23.28	103539
6762	2001-10-02	22.79	98204
6763	2001-10-03	22	140463
6764	2001-10-04	22.63	112893
6765	2001-10-05	22.39	130898
6766	2001-10-06	22.39	NaN
6767	2001-10-07	22.39	NaN
6768	2001-10-08	22.45	104791
6769	2001-10-09	22.48	117063
6770	2001-10-10	22.53	112546
6771	2001-10-11	23.34	145224
6772	2001-10-12	22.5	201366
6773	2001-10-13	22.5	NaN
6774	2001-10-14	22.5	NaN
6775	2001-10-15	22.29	109406
6776	2001-10-16	22	109906
6777	2001-10-17	21.81	156579
6778	2001-10-18	21.31	148349
6779	2001-10-19	21.83	177002
6780	2001-10-20	21.83	NaN
6781	2001-10-21	21.83	NaN
6782	2001-10-22	22.26	148097
6783	2001-10-23	21.85	103259
6784	2001-10-24	22.33	139657
6785	2001-10-25	22.01	96467
6786	2001-10-26	22.03	84033
6787	2001-10-27	22.03	NaN
6788	2001-10-28	22.03	NaN
6789	2001-10-29	22.15	101833
6790	2001-10-30	21.87	92992
6791	2001-10-31	21.18	157756
6792	2001-11-01	20.39	145559
6793	2001-11-02	20.18	163358
6794	2001-11-03	20.18	NaN
6795	2001-11-04	20.18	NaN
6796	2001-11-05	20.02	111406
6797	2001-11-06	19.92	121703
6798	2001-11-07	20.09	122131
6799	2001-11-08	21.17	170055
6800	2001-11-09	22.22	183155
6801	2001-11-10	22.22	NaN
6802	2001-11-11	22.22	NaN
6803	2001-11-12	21.23	161934
6804	2001-11-13	21.67	183768
6805	2001-11-14	19.74	258434
6806	2001-11-15	17.45	262771
6807	2001-11-16	18.03	225201
6808	2001-11-17	18.03	NaN
6809	2001-11-18	18.03	NaN
6810	2001-11-19	18.43	170684
6811	2001-11-20	19.15	139412
6812	2001-11-21	18.96	112844
6813	2001-11-22	18.96	NaN
6814	2001-11-23	18.96	NaN
6815	2001-11-24	18.96	NaN
6816	2001-11-25	18.96	NaN
6817	2001-11-26	18.69	84035
6818	2001-11-27	19.48	150103
6819	2001-11-28	19.22	179162
6820	2001-11-29	18.62	132748
6821	2001-11-30	19.44	131853
6822	2001-12-01	19.44	NaN
6823	2001-12-02	19.44	NaN
6824	2001-12-03	20.09	142363
6825	2001-12-04	19.65	143980
6826	2001-12-05	19.49	139765
6827	2001-12-06	18.54	133262
6828	2001-12-07	19.04	141284
6829	2001-12-08	19.04	NaN
6830	2001-12-09	19.04	NaN
6831	2001-12-10	18.37	118942
6832	2001-12-11	18.08	149219
6833	2001-12-12	18.36	153548
6834	2001-12-13	18.12	168989
6835	2001-12-14	19.23	171248
6836	2001-12-15	19.23	NaN
6837	2001-12-16	19.23	NaN
6838	2001-12-17	19.22	146608
6839	2001-12-18	19.36	152125
6840	2001-12-19	19.8	122899
6841	2001-12-20	19.28	118719
6842	2001-12-21	19.62	78242
6843	2001-12-22	19.62	NaN
6844	2001-12-23	19.62	NaN
6845	2001-12-24	19.62	NaN
6846	2001-12-25	19.62	NaN
6847	2001-12-26	21.27	98762
6848	2001-12-27	20.9	95295
6849	2001-12-28	20.41	112760
6850	2001-12-29	20.41	NaN
6851	2001-12-30	20.41	NaN
6852	2001-12-31	19.84	60212
6853	2002-01-01	19.84	NaN
6854	2002-01-02	21.01	124903
6855	2002-01-03	20.37	126969
6856	2002-01-04	21.4	189148
6857	2002-01-05	21.4	NaN
6858	2002-01-06	21.4	NaN
6859	2002-01-07	21.48	177865
6860	2002-01-08	21.25	135066
6861	2002-01-09	20.18	209593
6862	2002-01-10	20.38	166086
6863	2002-01-11	19.68	158121
6864	2002-01-12	19.68	NaN
6865	2002-01-13	19.68	NaN
6866	2002-01-14	18.89	210758
6867	2002-01-15	18.9	190640
6868	2002-01-16	18.86	209950
6869	2002-01-17	17.97	235720
6870	2002-01-18	18	140610
6871	2002-01-19	18	NaN
6872	2002-01-20	18	NaN
6873	2002-01-21	18	NaN
6874	2002-01-22	18.98	199068
6875	2002-01-23	19.5	161021
6876	2002-01-24	19.7	159198
6877	2002-01-25	19.99	135443
6878	2002-01-26	19.99	NaN
6879	2002-01-27	19.99	NaN
6880	2002-01-28	20.05	126250
6881	2002-01-29	19.58	116620
6882	2002-01-30	19.08	175856
6883	2002-01-31	19.48	132100
6884	2002-02-01	20.38	207838
6885	2002-02-02	20.38	NaN
6886	2002-02-03	20.38	NaN
6887	2002-02-04	20.07	119153
6888	2002-02-05	20.07	123195
6889	2002-02-06	19.78	157175
6890	2002-02-07	19.64	160274
6891	2002-02-08	20.26	159962
6892	2002-02-09	20.26	NaN
6893	2002-02-10	20.26	NaN
6894	2002-02-11	21.41	175732
6895	2002-02-12	20.73	221069
6896	2002-02-13	21.18	218688
6897	2002-02-14	21.23	174790
6898	2002-02-15	21.5	143297
6899	2002-02-16	21.5	NaN
6900	2002-02-17	21.5	NaN
6901	2002-02-18	21.5	NaN
6902	2002-02-19	20.88	151308
6903	2002-02-20	20.43	202308
6904	2002-02-21	20.95	157337
6905	2002-02-22	21.07	103396
6906	2002-02-23	21.07	NaN
6907	2002-02-24	21.07	NaN
6908	2002-02-25	20.48	114541
6909	2002-02-26	21.41	155113
6910	2002-02-27	21.29	207476
6911	2002-02-28	21.74	195538
6912	2002-03-01	22.4	225566
6913	2002-03-02	22.4	NaN
6914	2002-03-03	22.4	NaN
6915	2002-03-04	22.45	120144
6916	2002-03-05	23.17	200612
6917	2002-03-06	23.15	184952
6918	2002-03-07	23.71	308796
6919	2002-03-08	23.84	202445
6920	2002-03-09	23.84	NaN
6921	2002-03-10	23.84	NaN
6922	2002-03-11	24.31	178737
6923	2002-03-12	24.2	182244
6924	2002-03-13	24.16	228628
6925	2002-03-14	24.56	253789
6926	2002-03-15	24.51	184906
6927	2002-03-16	24.51	NaN
6928	2002-03-17	24.51	NaN
6929	2002-03-18	25.11	183021
6930	2002-03-19	24.88	167825
6931	2002-03-20	24.9	225369
6932	2002-03-21	24.9	169433
6933	2002-03-22	25.35	141619
6934	2002-03-23	25.35	NaN
6935	2002-03-24	25.35	NaN
6936	2002-03-25	24.99	124642
6937	2002-03-26	25.36	139540
6938	2002-03-27	25.87	149272
6939	2002-03-28	26.31	208829
6940	2002-03-29	26.31	NaN
6941	2002-03-30	26.31	NaN
6942	2002-03-31	26.31	NaN
6943	2002-04-01	26.88	171513
6944	2002-04-02	27.71	217277
6945	2002-04-03	27.56	169179
6946	2002-04-04	26.58	247266
6947	2002-04-05	26.21	273620
6948	2002-04-06	26.21	NaN
6949	2002-04-07	26.21	NaN
6950	2002-04-08	26.54	212953
6951	2002-04-09	25.82	197285
6952	2002-04-10	26.13	213908
6953	2002-04-11	24.99	208891
6954	2002-04-12	23.47	249605
6955	2002-04-13	23.47	NaN
6956	2002-04-14	23.47	NaN
6957	2002-04-15	24.57	238979
6958	2002-04-16	24.75	189803
6959	2002-04-17	25.94	240847
6960	2002-04-18	26.18	237860
6961	2002-04-19	26.38	171040
6962	2002-04-20	26.38	NaN
6963	2002-04-21	26.38	NaN
6964	2002-04-22	26.4	189445
6965	2002-04-23	26.62	143822
6966	2002-04-24	26.38	124210
6967	2002-04-25	26.73	156515
6968	2002-04-26	27.11	132626
6969	2002-04-27	27.11	NaN
6970	2002-04-28	27.11	NaN
6971	2002-04-29	27.57	144866
6972	2002-04-30	27.29	183484
6973	2002-05-01	26.75	162892
6974	2002-05-02	26.24	217414
6975	2002-05-03	26.62	156306
6976	2002-05-04	26.62	NaN
6977	2002-05-05	26.62	NaN
6978	2002-05-06	26.12	121899
6979	2002-05-07	26.63	222423
6980	2002-05-08	27.85	295542
6981	2002-05-09	27.68	219640
6982	2002-05-10	27.99	197717
6983	2002-05-11	27.99	NaN
6984	2002-05-12	27.99	NaN
6985	2002-05-13	28.38	158193
6986	2002-05-14	29.36	253416
6987	2002-05-15	28.15	246639
6988	2002-05-16	27.95	262742
6989	2002-05-17	28.18	180033
6990	2002-05-18	28.18	NaN
6991	2002-05-19	28.18	NaN
6992	2002-05-20	28.33	209898
6993	2002-05-21	26.43	237645
6994	2002-05-22	26.37	181759
6995	2002-05-23	26.15	175032
6996	2002-05-24	25.88	135189
6997	2002-05-25	25.88	NaN
6998	2002-05-26	25.88	NaN
6999	2002-05-27	25.88	NaN
7000	2002-05-28	25.27	137349
7001	2002-05-29	25.76	164395
7002	2002-05-30	24.67	185091
7003	2002-05-31	25.31	182057
7004	2002-06-01	25.31	NaN
7005	2002-06-02	25.31	NaN
7006	2002-06-03	25.08	80727
7007	2002-06-04	25.33	118754
7008	2002-06-05	24.89	153149
7009	2002-06-06	24.79	121475
7010	2002-06-07	24.75	128177
7011	2002-06-08	24.75	NaN
7012	2002-06-09	24.75	NaN
7013	2002-06-10	24.29	126640
7014	2002-06-11	24.12	170353
7015	2002-06-12	24.64	204432
7016	2002-06-13	25.64	236257
7017	2002-06-14	25.94	177897
7018	2002-06-15	25.94	NaN
7019	2002-06-16	25.94	NaN
7020	2002-06-17	26.09	182254
7021	2002-06-18	25.43	193491
7022	2002-06-19	25.31	227436
7023	2002-06-20	25.95	185222
7024	2002-06-21	25.82	187802
7025	2002-06-22	25.82	NaN
7026	2002-06-23	25.82	NaN
7027	2002-06-24	26.47	135519
7028	2002-06-25	26.32	158592
7029	2002-06-26	26.76	202978
7030	2002-06-27	26.86	177213
7031	2002-06-28	26.86	154422
7032	2002-06-29	26.86	NaN
7033	2002-06-30	26.86	NaN
7034	2002-07-01	26.81	84139
7035	2002-07-02	26.77	126137
7036	2002-07-03	26.8	113443
7037	2002-07-04	26.8	NaN
7038	2002-07-05	26.8	NaN
7039	2002-07-06	26.8	NaN
7040	2002-07-07	26.8	NaN
7041	2002-07-08	26.07	131488
7042	2002-07-09	26.09	165964
7043	2002-07-10	26.77	192174
7044	2002-07-11	26.83	147247
7045	2002-07-12	27.48	193151
7046	2002-07-13	27.48	NaN
7047	2002-07-14	27.48	NaN
7048	2002-07-15	27.07	170216
7049	2002-07-16	27.75	213206
7050	2002-07-17	27.88	254316
7051	2002-07-18	27.57	179255
7052	2002-07-19	27.83	182322
7053	2002-07-20	27.83	NaN
7054	2002-07-21	27.83	NaN
7055	2002-07-22	26.7	251536
7056	2002-07-23	26.31	166818
7057	2002-07-24	26.87	207660
7058	2002-07-25	26.77	141657
7059	2002-07-26	26.54	125191
7060	2002-07-27	26.54	NaN
7061	2002-07-28	26.54	NaN
7062	2002-07-29	26.55	76920
7063	2002-07-30	27.36	183055
7064	2002-07-31	27.02	160363
7065	2002-08-01	26.47	149990
7066	2002-08-02	26.84	155920
7067	2002-08-03	26.84	NaN
7068	2002-08-04	26.84	NaN
7069	2002-08-05	26.58	114748
7070	2002-08-06	27.17	135095
7071	2002-08-07	26.5	192226
7072	2002-08-08	26.67	138127
7073	2002-08-09	26.86	126422
7074	2002-08-10	26.86	NaN
7075	2002-08-11	26.86	NaN
7076	2002-08-12	27.86	241021
7077	2002-08-13	27.9	205291
7078	2002-08-14	28.15	221510
7079	2002-08-15	29.06	159111
7080	2002-08-16	29.33	221098
7081	2002-08-17	29.33	NaN
7082	2002-08-18	29.33	NaN
7083	2002-08-19	29.84	220856
7084	2002-08-20	28.77	220263
7085	2002-08-21	29.24	210548
7086	2002-08-22	28.84	123126
7087	2002-08-23	28.63	122883
7088	2002-08-24	28.63	NaN
7089	2002-08-25	28.63	NaN
7090	2002-08-26	29.28	136673
7091	2002-08-27	28.83	221229
7092	2002-08-28	28.34	209242
7093	2002-08-29	28.92	160264
7094	2002-08-30	28.98	99915
7095	2002-08-31	28.98	NaN
7096	2002-09-01	28.98	NaN
7097	2002-09-02	28.98	NaN
7098	2002-09-03	27.79	197989
7099	2002-09-04	28.27	100810
7100	2002-09-05	28.98	182862
7101	2002-09-06	29.61	208046
7102	2002-09-07	29.61	NaN
7103	2002-09-08	29.61	NaN
7104	2002-09-09	29.73	159383
7105	2002-09-10	29.73	199777
7106	2002-09-11	29.77	131431
7107	2002-09-12	28.85	262430
7108	2002-09-13	29.81	234706
7109	2002-09-14	29.81	NaN
7110	2002-09-15	29.81	NaN
7111	2002-09-16	29.67	160487
7112	2002-09-17	29.08	259470
7113	2002-09-18	29.48	260296
7114	2002-09-19	29.5	198835
7115	2002-09-20	29.84	204596
7116	2002-09-21	29.84	NaN
7117	2002-09-22	29.84	NaN
7118	2002-09-23	30.71	188224
7119	2002-09-24	30.77	199457
7120	2002-09-25	30.64	208441
7121	2002-09-26	30.41	174936
7122	2002-09-27	30.54	178765
7123	2002-09-28	30.54	NaN
7124	2002-09-29	30.54	NaN
7125	2002-09-30	30.45	145243
7126	2002-10-01	30.83	204631
7127	2002-10-02	30.49	208616
7128	2002-10-03	29.76	228428
7129	2002-10-04	29.62	207056
7130	2002-10-05	29.62	NaN
7131	2002-10-06	29.62	NaN
7132	2002-10-07	29.64	143892
7133	2002-10-08	29.48	192832
7134	2002-10-09	29.35	189004
7135	2002-10-10	28.97	218778
7136	2002-10-11	29.37	172690
7137	2002-10-12	29.37	NaN
7138	2002-10-13	29.37	NaN
7139	2002-10-14	30.03	207433
7140	2002-10-15	29.72	169071
7141	2002-10-16	29.47	210626
7142	2002-10-17	29.62	196984
7143	2002-10-18	29.6	154227
7144	2002-10-19	29.6	NaN
7145	2002-10-20	29.6	NaN
7146	2002-10-21	28.37	145561
7147	2002-10-22	28.07	233287
7148	2002-10-23	28.18	157021
7149	2002-10-24	28.2	116474
7150	2002-10-25	27.05	214114
7151	2002-10-26	27.05	NaN
7152	2002-10-27	27.05	NaN
7153	2002-10-28	27.29	174996
7154	2002-10-29	26.86	140813
7155	2002-10-30	26.81	195742
7156	2002-10-31	27.22	144653
7157	2002-11-01	27.13	151789
7158	2002-11-02	27.13	NaN
7159	2002-11-03	27.13	NaN
7160	2002-11-04	26.95	176206
7161	2002-11-05	26.14	183417
7162	2002-11-06	25.77	213865
7163	2002-11-07	25.38	202001
7164	2002-11-08	25.78	225666
7165	2002-11-09	25.78	NaN
7166	2002-11-10	25.78	NaN
7167	2002-11-11	25.94	179412
7168	2002-11-12	25.9	171644
7169	2002-11-13	25.19	244347
7170	2002-11-14	25.29	233526
7171	2002-11-15	25.51	194903
7172	2002-11-16	25.51	NaN
7173	2002-11-17	25.51	NaN
7174	2002-11-18	26.71	243315
7175	2002-11-19	26.42	145901
7176	2002-11-20	26.98	200609
7177	2002-11-21	26.35	136283
7178	2002-11-22	26.76	127855
7179	2002-11-23	26.76	NaN
7180	2002-11-24	26.76	NaN
7181	2002-11-25	26.11	140475
7182	2002-11-26	26.4	106946
7183	2002-11-27	26.89	123985
7184	2002-11-28	26.89	NaN
7185	2002-11-29	26.89	NaN
7186	2002-11-30	26.89	NaN
7187	2002-12-01	26.89	NaN
7188	2002-12-02	27.24	161172
7189	2002-12-03	27.3	174306
7190	2002-12-04	26.71	208835
7191	2002-12-05	27.29	149660
7192	2002-12-06	26.93	154005
7193	2002-12-07	26.93	NaN
7194	2002-12-08	26.93	NaN
7195	2002-12-09	27.2	133567
7196	2002-12-10	27.74	253810
7197	2002-12-11	27.4	200708
7198	2002-12-12	28.01	223006
7199	2002-12-13	28.44	244979
7200	2002-12-14	28.44	NaN
7201	2002-12-15	28.44	NaN
7202	2002-12-16	30.1	289462
7203	2002-12-17	30.1	266636
7204	2002-12-18	30.44	326164
7205	2002-12-19	30.19	272698
7206	2002-12-20	30.3	194253
7207	2002-12-21	30.3	NaN
7208	2002-12-22	30.3	NaN
7209	2002-12-23	31.75	145197
7210	2002-12-24	31.97	82163
7211	2002-12-25	31.97	NaN
7212	2002-12-26	32.49	81870
7213	2002-12-27	32.72	135794
7214	2002-12-28	32.72	NaN
7215	2002-12-29	32.72	NaN
7216	2002-12-30	31.37	211818
7217	2002-12-31	31.2	124532
7218	2003-01-01	31.2	NaN
7219	2003-01-02	31.85	149662
7220	2003-01-03	33.08	172799
7221	2003-01-04	33.08	NaN
7222	2003-01-05	33.08	NaN
7223	2003-01-06	32.1	234039
7224	2003-01-07	31.08	291445
7225	2003-01-08	30.56	260289
7226	2003-01-09	31.99	273148
7227	2003-01-10	31.68	245173
7228	2003-01-11	31.68	NaN
7229	2003-01-12	31.68	NaN
7230	2003-01-13	32.26	218863
7231	2003-01-14	32.37	289323
7232	2003-01-15	33.21	302056
7233	2003-01-16	33.66	257099
7234	2003-01-17	33.91	208381
7235	2003-01-18	33.91	NaN
7236	2003-01-19	33.91	NaN
7237	2003-01-20	33.91	NaN
7238	2003-01-21	33.19	257490
7239	2003-01-22	32.85	169101
7240	2003-01-23	32.25	195591
7241	2003-01-24	33.37	182574
7242	2003-01-25	33.37	NaN
7243	2003-01-26	33.37	NaN
7244	2003-01-27	32.29	151427
7245	2003-01-28	32.67	137709
7246	2003-01-29	33.63	212744
7247	2003-01-30	33.85	153462
7248	2003-01-31	33.51	190607
7249	2003-02-01	33.51	NaN
7250	2003-02-02	33.51	NaN
7251	2003-02-03	32.76	147705
7252	2003-02-04	33.58	184174
7253	2003-02-05	33.93	203788
7254	2003-02-06	34.16	206268
7255	2003-02-07	35.12	236345
7256	2003-02-08	35.12	NaN
7257	2003-02-09	35.12	NaN
7258	2003-02-10	34.48	199502
7259	2003-02-11	35.44	221452
7260	2003-02-12	35.77	281070
7261	2003-02-13	36.36	247509
7262	2003-02-14	36.8	202969
7263	2003-02-15	36.8	NaN
7264	2003-02-16	36.8	NaN
7265	2003-02-17	36.8	NaN
7266	2003-02-18	36.96	151734
7267	2003-02-19	37.16	204897
7268	2003-02-20	34.74	190052
7269	2003-02-21	35.58	145370
7270	2003-02-22	35.58	NaN
7271	2003-02-23	35.58	NaN
7272	2003-02-24	36.48	153173
7273	2003-02-25	36.06	218448
7274	2003-02-26	37.7	247473
7275	2003-02-27	37.2	321409
7276	2003-02-28	36.6	225617
7277	2003-03-01	36.6	NaN
7278	2003-03-02	36.6	NaN
7279	2003-03-03	35.88	156448
7280	2003-03-04	36.89	176417
7281	2003-03-05	36.69	185846
7282	2003-03-06	37	147623
7283	2003-03-07	37.78	184433
7284	2003-03-08	37.78	NaN
7285	2003-03-09	37.78	NaN
7286	2003-03-10	37.27	176845
7287	2003-03-11	36.72	213079
7288	2003-03-12	37.83	213414
7289	2003-03-13	36.01	238791
7290	2003-03-14	35.38	282388
7291	2003-03-15	35.38	NaN
7292	2003-03-16	35.38	NaN
7293	2003-03-17	34.93	245291
7294	2003-03-18	31.67	250109
7295	2003-03-19	29.88	238311
7296	2003-03-20	28.12	249533
7297	2003-03-21	26.91	212118
7298	2003-03-22	26.91	NaN
7299	2003-03-23	26.91	NaN
7300	2003-03-24	28.66	148326
7301	2003-03-25	27.97	193603
7302	2003-03-26	28.63	179933
7303	2003-03-27	30.37	181874
7304	2003-03-28	30.16	149424
7305	2003-03-29	30.16	NaN
7306	2003-03-30	30.16	NaN
7307	2003-03-31	31.04	100493
7308	2003-04-01	29.78	153586
7309	2003-04-02	28.56	180148
7310	2003-04-03	28.97	155077
7311	2003-04-04	28.62	130769
7312	2003-04-05	28.62	NaN
7313	2003-04-06	28.62	NaN
7314	2003-04-07	27.96	148147
7315	2003-04-08	28	137135
7316	2003-04-09	28.85	154307
7317	2003-04-10	27.46	212585
7318	2003-04-11	28.14	161862
7319	2003-04-12	28.14	NaN
7320	2003-04-13	28.14	NaN
7321	2003-04-14	28.63	137548
7322	2003-04-15	29.29	171471
7323	2003-04-16	29.18	181777
7324	2003-04-17	30.55	151317
7325	2003-04-18	30.55	NaN
7326	2003-04-19	30.55	NaN
7327	2003-04-20	30.55	NaN
7328	2003-04-21	30.87	158356
7329	2003-04-22	27.99	133107
7330	2003-04-23	26.65	176792
7331	2003-04-24	26.64	183604
7332	2003-04-25	26.26	133383
7333	2003-04-26	26.26	NaN
7334	2003-04-27	26.26	NaN
7335	2003-04-28	25.49	127797
7336	2003-04-29	25.24	127657
7337	2003-04-30	25.8	183688
7338	2003-05-01	26.03	121384
7339	2003-05-02	25.67	129149
7340	2003-05-03	25.67	NaN
7341	2003-05-04	25.67	NaN
7342	2003-05-05	26.49	107410
7343	2003-05-06	25.72	163802
7344	2003-05-07	26.23	154544
7345	2003-05-08	26.98	211082
7346	2003-05-09	27.72	201129
7347	2003-05-10	27.72	NaN
7348	2003-05-11	27.72	NaN
7349	2003-05-12	27.35	201542
7350	2003-05-13	28.5	177640
7351	2003-05-14	29.17	225048
7352	2003-05-15	28.74	195044
7353	2003-05-16	29.14	156692
7354	2003-05-17	29.14	NaN
7355	2003-05-18	29.14	NaN
7356	2003-05-19	28.83	198713
7357	2003-05-20	28.41	138844
7358	2003-05-21	29.03	172818
7359	2003-05-22	28.85	121474
7360	2003-05-23	29.16	70601
7361	2003-05-24	29.16	NaN
7362	2003-05-25	29.16	NaN
7363	2003-05-26	29.16	NaN
7364	2003-05-27	29.35	128435
7365	2003-05-28	28.58	109138
7366	2003-05-29	29.1	167876
7367	2003-05-30	29.56	123734
7368	2003-05-31	29.56	NaN
7369	2003-06-01	29.56	NaN
7370	2003-06-02	30.71	183615
7371	2003-06-03	30.67	127873
7372	2003-06-04	30.05	179836
7373	2003-06-05	30.74	163793
7374	2003-06-06	31.28	160938
7375	2003-06-07	31.28	NaN
7376	2003-06-08	31.28	NaN
7377	2003-06-09	31.45	173459
7378	2003-06-10	31.73	177383
7379	2003-06-11	32.36	224593
7380	2003-06-12	31.51	184522
7381	2003-06-13	30.65	209099
7382	2003-06-14	30.65	NaN
7383	2003-06-15	30.65	NaN
7384	2003-06-16	31.18	176748
7385	2003-06-17	31.07	141541
7386	2003-06-18	30.36	218088
7387	2003-06-19	29.96	206015
7388	2003-06-20	29.48	144046
7389	2003-06-21	29.48	NaN
7390	2003-06-22	29.48	NaN
7391	2003-06-23	29.17	117677
7392	2003-06-24	28.78	115499
7393	2003-06-25	29.95	187021
7394	2003-06-26	29.01	142634
7395	2003-06-27	29.27	118828
7396	2003-06-28	29.27	NaN
7397	2003-06-29	29.27	NaN
7398	2003-06-30	30.19	128848
7399	2003-07-01	30.4	131002
7400	2003-07-02	30.15	131719
7401	2003-07-03	30.42	126927
7402	2003-07-04	30.42	NaN
7403	2003-07-05	30.42	NaN
7404	2003-07-06	30.42	NaN
7405	2003-07-07	30.13	111193
7406	2003-07-08	30.22	156531
7407	2003-07-09	30.88	183083
7408	2003-07-10	31.06	216872
7409	2003-07-11	31.28	173205
7410	2003-07-12	31.28	NaN
7411	2003-07-13	31.28	NaN
7412	2003-07-14	31.27	164426
7413	2003-07-15	31.62	220530
7414	2003-07-16	31.05	238846
7415	2003-07-17	31.41	167617
7416	2003-07-18	31.96	156891
7417	2003-07-19	31.96	NaN
7418	2003-07-20	31.96	NaN
7419	2003-07-21	31.78	191505
7420	2003-07-22	29.49	193231
7421	2003-07-23	29.67	136939
7422	2003-07-24	30.22	115985
7423	2003-07-25	30.17	96772
7424	2003-07-26	30.17	NaN
7425	2003-07-27	30.17	NaN
7426	2003-07-28	30.11	75346
7427	2003-07-29	30.24	84793
7428	2003-07-30	30.68	131410
7429	2003-07-31	30.54	141876
7430	2003-08-01	32.31	229959
7431	2003-08-02	32.31	NaN
7432	2003-08-03	32.31	NaN
7433	2003-08-04	31.84	160935
7434	2003-08-05	32.22	154819
7435	2003-08-06	31.7	216228
7436	2003-08-07	32.39	200460
7437	2003-08-08	32.18	224209
7438	2003-08-09	32.18	NaN
7439	2003-08-10	32.18	NaN
7440	2003-08-11	32.01	151173
7441	2003-08-12	31.92	251208
7442	2003-08-13	30.78	252034
7443	2003-08-14	31.09	218503
7444	2003-08-15	31.05	129893
7445	2003-08-16	31.05	NaN
7446	2003-08-17	31.05	NaN
7447	2003-08-18	30.89	144565
7448	2003-08-19	30.7	196524
7449	2003-08-20	31.04	145269
7450	2003-08-21	31.88	209843
7451	2003-08-22	31.84	99740
7452	2003-08-23	31.84	NaN
7453	2003-08-24	31.84	NaN
7454	2003-08-25	31.56	101253
7455	2003-08-26	31.95	152550
7456	2003-08-27	31.21	136847
7457	2003-08-28	31.5	128972
7458	2003-08-29	31.57	128972
7459	2003-08-30	31.57	NaN
7460	2003-08-31	31.57	NaN
7461	2003-09-01	31.57	NaN
7462	2003-09-02	29.41	266215
7463	2003-09-03	29.49	172925
7464	2003-09-04	28.98	240036
7465	2003-09-05	28.88	147257
7466	2003-09-06	28.88	NaN
7467	2003-09-07	28.88	NaN
7468	2003-09-08	28.85	176956
7469	2003-09-09	29.18	139604
7470	2003-09-10	29.35	184741
7471	2003-09-11	28.82	145652
7472	2003-09-12	28.27	221723
7473	2003-09-13	28.27	NaN
7474	2003-09-14	28.27	NaN
7475	2003-09-15	28.14	144442
7476	2003-09-16	27.56	216507
7477	2003-09-17	27.03	233268
7478	2003-09-18	27.17	236009
7479	2003-09-19	27.03	219756
7480	2003-09-20	27.03	NaN
7481	2003-09-21	27.03	NaN
7482	2003-09-22	27.19	131959
7483	2003-09-23	27.13	138729
7484	2003-09-24	28.24	225919
7485	2003-09-25	28.29	138387
7486	2003-09-26	28.16	108027
7487	2003-09-27	28.16	NaN
7488	2003-09-28	28.16	NaN
7489	2003-09-29	28.4	94916
7490	2003-09-30	29.2	194521
7491	2003-10-01	29.39	170103
7492	2003-10-02	29.84	171098
7493	2003-10-03	30.4	172674
7494	2003-10-04	30.4	NaN
7495	2003-10-05	30.4	NaN
7496	2003-10-06	30.47	132719
7497	2003-10-07	30.41	192394
7498	2003-10-08	29.81	210559
7499	2003-10-09	31.01	236464
7500	2003-10-10	31.97	303850
7501	2003-10-11	31.97	NaN
7502	2003-10-12	31.97	NaN
7503	2003-10-13	31.95	164950
7504	2003-10-14	31.82	237907
7505	2003-10-15	31.77	177255
7506	2003-10-16	31.54	218059
7507	2003-10-17	30.68	248884
7508	2003-10-18	30.68	NaN
7509	2003-10-19	30.68	NaN
7510	2003-10-20	30.35	183052
7511	2003-10-21	30.32	130062
7512	2003-10-22	29.92	159088
7513	2003-10-23	30.3	172385
7514	2003-10-24	30.16	142630
7515	2003-10-25	30.16	NaN
7516	2003-10-26	30.16	NaN
7517	2003-10-27	29.92	112558
7518	2003-10-28	29.56	131259
7519	2003-10-29	28.91	208912
7520	2003-10-30	28.47	187228
7521	2003-10-31	29.11	143016
7522	2003-11-01	29.11	NaN
7523	2003-11-02	29.11	NaN
7524	2003-11-03	28.9	118744
7525	2003-11-04	28.75	106943
7526	2003-11-05	30.3	241367
7527	2003-11-06	30.26	212339
7528	2003-11-07	30.85	212832
7529	2003-11-08	30.85	NaN
7530	2003-11-09	30.85	NaN
